category,strategy,solver,n_iters,converged,wall_time,final_pos_err_mm,final_orient_err_deg
near_singular,pinn,CCD,2,True,0.024501562118530273,3.2177389,43.13550567626953
near_singular,pinn,CCD,1,True,0.013587236404418945,1.1246659,26.1787052154541
near_singular,pinn,CCD,1,True,0.013167858123779297,3.2122638,24.750165939331055
near_singular,pinn,CCD,3,True,0.035411834716796875,4.5489097,29.090377807617188
near_singular,pinn,CCD,3,True,0.04427742958068848,1.7819324,21.41751480102539
near_singular,pinn,CCD,2,True,0.0279085636138916,3.4072275,25.472440719604492
near_singular,pinn,CCD,3,True,0.03567671775817871,1.0408465,19.129024505615234
near_singular,pinn,CCD,1,True,0.013151168823242188,4.787666,21.19794464111328
near_singular,pinn,CCD,5,True,0.06223034858703613,3.221458,65.3699722290039
near_singular,pinn,CCD,10,True,0.12138724327087402,4.086831,33.75831985473633
near_singular,pinn,CCD,5,True,0.059062957763671875,3.9895117,21.30181884765625
near_singular,pinn,CCD,3,True,0.039681196212768555,4.9574337,39.760379791259766
near_singular,pinn,CCD,3,True,0.03635072708129883,1.9124932,55.88751220703125
near_singular,pinn,CCD,4,True,0.05011391639709473,3.5550563,64.92059326171875
near_singular,pinn,CCD,6,True,0.07432746887207031,1.9894792,96.4725112915039
near_singular,pinn,CCD,1,True,0.012807846069335938,1.2449179,14.739084243774414
near_singular,pinn,CCD,7,True,0.08994126319885254,4.308232,29.712495803833008
near_singular,pinn,CCD,4,True,0.051607370376586914,2.8233612,23.032495498657227
near_singular,pinn,CCD,1,True,0.014074563980102539,1.2197802,18.647432327270508
near_singular,pinn,CCD,3,True,0.037543535232543945,0.8993136,83.15162658691406
near_singular,pinn,CCD,3,True,0.03629136085510254,2.474389,39.9215202331543
near_singular,pinn,CCD,1,True,0.01406097412109375,2.8199174,30.548044204711914
near_singular,pinn,CCD,8,True,0.09652304649353027,4.172351,88.01102447509766
near_singular,pinn,CCD,2,True,0.02372884750366211,2.0619116,23.235111236572266
near_singular,pinn,CCD,2,True,0.025191545486450195,1.8814124,38.02732849121094
near_singular,pinn,CCD,1,True,0.012722492218017578,3.8631773,15.520710945129395
near_singular,pinn,CCD,3,True,0.03574180603027344,3.2000415,26.74716567993164
near_singular,pinn,CCD,2,True,0.024191617965698242,4.7092967,34.93464279174805
near_singular,pinn,CCD,1,True,0.012598276138305664,3.3758852,19.20848274230957
near_singular,pinn,CCD,6,True,0.07033753395080566,3.9398518,14.597134590148926
near_singular,pinn,CCD,22,True,0.2977437973022461,4.8971763,23.569950103759766
near_singular,pinn,CCD,8,True,0.10213041305541992,4.712874,85.56932830810547
near_singular,pinn,CCD,4,True,0.05310940742492676,3.3453536,23.811031341552734
near_singular,pinn,CCD,300,False,3.755488634109497,7.3953476,121.61577606201172
near_singular,pinn,CCD,4,True,0.0476689338684082,4.7076473,95.48616027832031
near_singular,pinn,CCD,4,True,0.05319356918334961,1.092174,68.54306030273438
near_singular,pinn,CCD,3,True,0.036928653717041016,4.9329267,39.701045989990234
near_singular,pinn,CCD,1,True,0.01309657096862793,1.2902497,32.11777114868164
near_singular,pinn,CCD,1,True,0.013654708862304688,4.2213144,20.272743225097656
near_singular,pinn,CCD,1,True,0.013741493225097656,1.1906189,16.729530334472656
near_singular,pinn,CCD,6,True,0.07279300689697266,3.6433568,29.7888240814209
near_singular,pinn,CCD,2,True,0.024407625198364258,0.34448603,5.1219072341918945
near_singular,pinn,CCD,1,True,0.014731645584106445,3.9723456,20.49172592163086
near_singular,pinn,CCD,8,True,0.09736466407775879,4.1956763,66.0916519165039
near_singular,pinn,CCD,6,True,0.10457658767700195,3.8902705,100.79574584960938
near_singular,pinn,CCD,42,True,0.594780683517456,4.954138,8.021099090576172
near_singular,pinn,CCD,11,True,0.14988303184509277,4.8247743,70.81874084472656
near_singular,pinn,CCD,3,True,0.04006314277648926,1.2237118,70.56427001953125
near_singular,pinn,CCD,1,True,0.015163660049438477,2.3253372,6.204716682434082
near_singular,pinn,CCD,5,True,0.08393311500549316,2.210123,70.92432403564453
near_singular,pinn,CCD,1,True,0.01682758331298828,0.48550242,19.703222274780273
near_singular,pinn,CCD,4,True,0.05773806571960449,4.4437947,38.04194259643555
near_singular,pinn,CCD,3,True,0.039499759674072266,2.8135138,63.29606246948242
near_singular,pinn,CCD,1,True,0.015322208404541016,2.171413,4.796071529388428
near_singular,pinn,CCD,1,True,0.013429880142211914,3.491115,18.052730560302734
near_singular,pinn,CCD,6,True,0.07357025146484375,2.9706817,102.01216888427734
near_singular,pinn,CCD,21,True,0.2703115940093994,4.8984156,104.23468780517578
near_singular,pinn,CCD,4,True,0.06221938133239746,0.33814773,75.852783203125
near_singular,pinn,CCD,1,True,0.013212203979492188,4.4645033,15.521163940429688
near_singular,pinn,CCD,4,True,0.04782390594482422,2.6686404,56.906497955322266
near_singular,pinn,CCD,1,True,0.012126922607421875,3.5997462,22.804872512817383
near_singular,pinn,CCD,2,True,0.02646636962890625,2.7231183,53.637630462646484
near_singular,pinn,CCD,1,True,0.013440370559692383,0.25497064,16.02290916442871
near_singular,pinn,CCD,4,True,0.04886221885681152,2.664741,110.97801971435547
near_singular,pinn,CCD,2,True,0.037998199462890625,1.7276348,11.030863761901855
near_singular,pinn,CCD,3,True,0.037538766860961914,3.9729323,30.791887283325195
near_singular,pinn,CCD,1,True,0.01615142822265625,2.3682742,16.484516143798828
near_singular,pinn,CCD,93,True,1.2459232807159424,4.9984174,133.43577575683594
near_singular,pinn,CCD,6,True,0.09821057319641113,2.8973618,39.841697692871094
near_singular,pinn,CCD,17,True,0.21291184425354004,4.9339647,39.0426139831543
near_singular,pinn,CCD,2,True,0.025250673294067383,1.9947774,43.06940841674805
near_singular,pinn,CCD,1,True,0.013531208038330078,4.655305,17.283367156982422
near_singular,pinn,CCD,4,True,0.04939889907836914,1.3145493,57.375511169433594
near_singular,pinn,CCD,4,True,0.04817771911621094,3.0883071,73.73777770996094
near_singular,pinn,CCD,1,True,0.01313328742980957,1.4263661,18.84012222290039
near_singular,pinn,CCD,4,True,0.060597896575927734,2.7058885,52.486045837402344
near_singular,pinn,CCD,2,True,0.02697157859802246,2.7425945,16.92980194091797
near_singular,pinn,CCD,5,True,0.0608515739440918,4.256283,49.150779724121094
near_singular,pinn,CCD,3,True,0.03592729568481445,4.254776,45.35699462890625
near_singular,pinn,CCD,3,True,0.03931856155395508,3.627638,67.70797729492188
near_singular,pinn,CCD,2,True,0.027535676956176758,2.1128573,4.184202194213867
near_singular,pinn,CCD,0,True,0.0013964176177978516,4.73756,1.4515231847763062
near_singular,pinn,CCD,6,True,0.08004212379455566,4.651762,38.91119384765625
near_singular,pinn,CCD,2,True,0.024305105209350586,3.4571147,25.30101203918457
near_singular,pinn,CCD,6,True,0.07085490226745605,4.0303907,50.47398376464844
near_singular,pinn,CCD,6,True,0.0767669677734375,4.4382777,38.508480072021484
near_singular,pinn,CCD,3,True,0.038814544677734375,4.1108027,13.276251792907715
near_singular,pinn,CCD,25,True,0.3407597541809082,4.9819856,34.40321350097656
near_singular,pinn,CCD,2,True,0.024115800857543945,2.1131606,33.36656951904297
near_singular,pinn,CCD,4,True,0.04685235023498535,3.1897357,59.86268997192383
near_singular,pinn,CCD,6,True,0.07244992256164551,4.9560056,43.879722595214844
near_singular,pinn,CCD,2,True,0.025124073028564453,2.6444688,29.075437545776367
near_singular,pinn,CCD,4,True,0.04816150665283203,4.0486712,19.443603515625
near_singular,pinn,CCD,9,True,0.10679769515991211,4.78967,26.19205093383789
near_singular,pinn,CCD,1,True,0.013684511184692383,1.0224303,17.433244705200195
near_singular,pinn,CCD,1,True,0.012826919555664062,1.1847047,23.12628936767578
near_singular,pinn,CCD,2,True,0.026245832443237305,0.8184085,16.57921028137207
near_singular,pinn,CCD,0,True,0.0013265609741210938,1.9989482,0.905156135559082
near_singular,pinn,CCD,7,True,0.09580826759338379,3.0268242,135.7486572265625
near_singular,pinn,CCD,3,True,0.03793478012084961,0.73395556,44.58655548095703
near_singular,pinn,CCD,1,True,0.013423919677734375,2.2480893,26.7867374420166
near_singular,pinn,CCD,1,True,0.013355255126953125,0.5083732,25.161283493041992
near_singular,pinn,CCD,1,True,0.013544082641601562,0.74148804,20.478872299194336
near_singular,pinn,CCD,1,True,0.012951135635375977,0.9124065,22.68114471435547
near_singular,pinn,CCD,5,True,0.06168031692504883,4.3971076,46.987491607666016
near_singular,pinn,CCD,3,True,0.038880109786987305,0.8205564,57.25309753417969
near_singular,pinn,CCD,2,True,0.025135278701782227,2.153346,7.342160224914551
near_singular,pinn,CCD,2,True,0.025285005569458008,2.5226908,37.64236068725586
near_singular,pinn,CCD,7,True,0.0844273567199707,4.3533916,32.67568588256836
near_singular,pinn,CCD,4,True,0.049422502517700195,2.3547869,41.36630630493164
near_singular,pinn,CCD,6,True,0.11162424087524414,3.620308,54.15738296508789
near_singular,pinn,CCD,8,True,0.10803484916687012,4.951929,28.727691650390625
near_singular,pinn,CCD,2,True,0.03423428535461426,0.9378667,14.394773483276367
near_singular,pinn,CCD,1,True,0.016594648361206055,1.946633,16.99748992919922
near_singular,pinn,CCD,2,True,0.0345003604888916,3.5916693,39.82846450805664
near_singular,pinn,CCD,7,True,0.08293843269348145,4.6317115,97.33948516845703
near_singular,pinn,CCD,1,True,0.013186931610107422,2.9820085,24.23940658569336
near_singular,pinn,CCD,5,True,0.0687706470489502,1.8575821,76.05823516845703
near_singular,pinn,CCD,1,True,0.016463279724121094,3.447405,24.545534133911133
near_singular,pinn,CCD,5,True,0.11210346221923828,3.9209216,73.96014404296875
near_singular,pinn,CCD,2,True,0.02436542510986328,1.6249752,9.329851150512695
near_singular,pinn,CCD,8,True,0.09785342216491699,2.4509883,153.06869506835938
near_singular,pinn,CCD,0,True,0.0014052391052246094,4.5943727,1.5022848844528198
near_singular,pinn,CCD,1,True,0.0131072998046875,0.920725,22.934404373168945
near_singular,pinn,CCD,1,True,0.016011953353881836,0.7105709,19.537696838378906
near_singular,pinn,CCD,4,True,0.05732011795043945,3.0919995,50.778934478759766
near_singular,pinn,CCD,1,True,0.013453245162963867,2.599228,24.626853942871094
near_singular,pinn,CCD,4,True,0.05319404602050781,1.7186283,43.673885345458984
near_singular,pinn,CCD,5,True,0.060004234313964844,2.358675,61.17604064941406
near_singular,pinn,CCD,300,False,3.8536128997802734,23.08613,112.28181457519531
near_singular,pinn,CCD,2,True,0.02775430679321289,1.4567113,26.450035095214844
near_singular,pinn,CCD,74,True,0.9261794090270996,4.9507904,85.68079376220703
near_singular,pinn,CCD,1,True,0.016518115997314453,4.925019,18.863855361938477
near_singular,pinn,CCD,6,True,0.07473111152648926,4.816084,72.71736907958984
near_singular,pinn,CCD,6,True,0.07251167297363281,4.6163664,65.43817138671875
near_singular,pinn,CCD,1,True,0.01429605484008789,0.756034,6.655639171600342
near_singular,pinn,CCD,1,True,0.013847112655639648,1.8128715,17.62648582458496
near_singular,pinn,CCD,1,True,0.01442408561706543,1.3318828,19.064645767211914
near_singular,pinn,CCD,2,True,0.024362802505493164,3.352893,61.37010192871094
near_singular,pinn,CCD,6,True,0.08491134643554688,4.188376,43.123294830322266
near_singular,pinn,CCD,2,True,0.026555776596069336,3.4926085,24.9722843170166
near_singular,pinn,CCD,7,True,0.08483672142028809,4.503085,44.481666564941406
near_singular,pinn,CCD,300,False,3.711101531982422,5.1335745,170.2151336669922
near_singular,pinn,CCD,1,True,0.011923551559448242,2.5819323,2.786360740661621
near_singular,pinn,CCD,3,True,0.03606581687927246,3.894443,35.88500213623047
near_singular,pinn,CCD,3,True,0.03923988342285156,0.44367924,56.05473709106445
near_singular,pinn,CCD,5,True,0.06170153617858887,3.3491685,43.91084671020508
near_singular,pinn,CCD,5,True,0.05909156799316406,3.7949865,26.372207641601562
near_singular,pinn,CCD,300,False,3.6849639415740967,78.626785,25.57439613342285
near_singular,pinn,CCD,3,True,0.04367184638977051,3.0406513,35.985450744628906
near_singular,pinn,CCD,65,True,0.7705094814300537,4.9733825,39.95344924926758
near_singular,pinn,CCD,5,True,0.060601234436035156,2.957254,45.38949203491211
near_singular,pinn,CCD,5,True,0.06128096580505371,4.2990804,52.53593826293945
near_singular,pinn,CCD,4,True,0.06007051467895508,2.496024,115.01527404785156
near_singular,pinn,CCD,1,True,0.014302253723144531,1.3083192,22.62679100036621
near_singular,pinn,CCD,2,True,0.025013446807861328,4.895126,47.04323196411133
near_singular,pinn,CCD,2,True,0.02933502197265625,4.4607153,13.966899871826172
near_singular,pinn,CCD,5,True,0.07932758331298828,0.8643255,150.7251434326172
near_singular,pinn,CCD,4,True,0.048720598220825195,2.6016397,87.63081359863281
near_singular,pinn,CCD,1,True,0.01275181770324707,3.971651,16.595901489257812
near_singular,pinn,CCD,2,True,0.02487921714782715,3.523797,14.043084144592285
near_singular,pinn,CCD,4,True,0.04706525802612305,2.236547,41.703887939453125
near_singular,pinn,CCD,3,True,0.03602266311645508,4.4533396,29.395668029785156
near_singular,pinn,CCD,1,True,0.013363361358642578,1.0013582,17.20969581604004
near_singular,pinn,CCD,1,True,0.013055562973022461,4.5998263,20.203426361083984
near_singular,pinn,CCD,4,True,0.048535823822021484,3.3732033,64.6684799194336
near_singular,pinn,CCD,18,True,0.2126321792602539,4.824484,46.282997131347656
near_singular,pinn,CCD,1,True,0.013753175735473633,2.3216212,5.83743953704834
near_singular,pinn,CCD,2,True,0.025322914123535156,4.0815077,18.845260620117188
near_singular,pinn,CCD,2,True,0.02434825897216797,2.158935,43.41098403930664
near_singular,pinn,CCD,12,True,0.14411163330078125,4.057577,140.69935607910156
near_singular,pinn,CCD,1,True,0.012358903884887695,2.1595929,20.85413360595703
near_singular,pinn,CCD,2,True,0.024797677993774414,2.1445036,6.279107093811035
near_singular,pinn,CCD,300,False,3.586613893508911,13.817193,20.432262420654297
near_singular,pinn,CCD,4,True,0.048069000244140625,4.6526313,108.75282287597656
near_singular,pinn,CCD,1,True,0.013360261917114258,3.383463,16.626882553100586
near_singular,pinn,CCD,1,True,0.012757062911987305,0.41875184,18.894939422607422
near_singular,pinn,CCD,14,True,0.16236352920532227,2.9478521,82.9358901977539
near_singular,pinn,CCD,8,True,0.09411811828613281,4.241224,52.3316535949707
near_singular,pinn,CCD,1,True,0.016508817672729492,3.2547596,14.140166282653809
near_singular,pinn,CCD,4,True,0.049207210540771484,3.001802,38.80253982543945
near_singular,pinn,CCD,9,True,0.11113405227661133,4.715908,19.566539764404297
near_singular,pinn,CCD,2,True,0.024338960647583008,1.0569186,33.965293884277344
near_singular,pinn,CCD,7,True,0.09398436546325684,4.916517,21.71123695373535
near_singular,pinn,CCD,3,True,0.03601264953613281,4.5436997,22.58437728881836
near_singular,pinn,CCD,1,True,0.013041973114013672,4.793361,18.421092987060547
near_singular,pinn,CCD,3,True,0.042259931564331055,2.8339279,43.979549407958984
near_singular,pinn,CCD,1,True,0.013021469116210938,1.022855,28.72193145751953
near_singular,pinn,CCD,1,True,0.013416051864624023,1.7438191,17.972427368164062
near_singular,pinn,CCD,8,True,0.09522342681884766,4.582041,100.97880554199219
near_singular,pinn,CCD,2,True,0.026844024658203125,3.7811372,25.70169448852539
near_singular,pinn,CCD,4,True,0.048192501068115234,4.7004404,28.275089263916016
near_singular,pinn,CCD,1,True,0.01385807991027832,3.4272969,19.718122482299805
near_singular,pinn,CCD,3,True,0.036691904067993164,4.040111,12.1865234375
near_singular,pinn,CCD,4,True,0.04752349853515625,1.5636793,52.44589614868164
near_singular,pinn,CCD,2,True,0.024796724319458008,2.5245116,33.74567413330078
near_singular,pinn,CCD,1,True,0.014705181121826172,1.7282938,17.31774139404297
near_singular,pinn,CCD,4,True,0.048430442810058594,3.2693837,45.073814392089844
near_singular,pinn,CCD,1,True,0.012991905212402344,1.2163141,15.577343940734863
near_singular,pinn,CCD,3,True,0.03605055809020996,3.807228,46.011505126953125
near_singular,pinn,CCD,4,True,0.04911184310913086,1.2549781,72.62998962402344
near_singular,pinn,CCD,2,True,0.02451467514038086,3.55516,31.249711990356445
near_singular,pinn,CCD,1,True,0.01346135139465332,0.15538976,20.064437866210938
near_singular,pinn,CCD,9,True,0.10808467864990234,4.465728,18.23006820678711
near_singular,pinn,CCD,2,True,0.024965763092041016,0.081712395,31.82697296142578
near_singular,pinn,CCD,3,True,0.04218411445617676,1.0299175,30.104814529418945
near_singular,pinn,CCD,3,True,0.03773951530456543,3.6663072,36.47590255737305
near_singular,pinn,CCD,6,True,0.07748746871948242,4.702404,34.7076301574707
near_singular,pinn,CCD,0,True,0.0014050006866455078,3.7692542,0.9918684959411621
near_singular,pinn,CCD,1,True,0.015441417694091797,0.746512,24.016603469848633
near_singular,pinn,CCD,8,True,0.0989992618560791,4.8813267,57.815711975097656
near_singular,pinn,CCD,2,True,0.024309873580932617,3.0146546,37.92963409423828
near_singular,pinn,CCD,2,True,0.025895357131958008,1.4489164,25.398765563964844
near_singular,pinn,CCD,2,True,0.025574207305908203,2.826513,38.73038864135742
near_singular,pinn,CCD,300,False,3.626945734024048,28.338675,72.01463317871094
near_singular,pinn,CCD,2,True,0.02462601661682129,0.4212423,29.71428871154785
near_singular,pinn,CCD,2,True,0.027919530868530273,3.6294117,42.266929626464844
near_singular,pinn,CCD,20,True,0.24329018592834473,4.86505,34.9693603515625
near_singular,pinn,CCD,3,True,0.04584002494812012,3.2503204,11.258354187011719
near_singular,pinn,CCD,2,True,0.0331418514251709,4.595166,14.719273567199707
near_singular,pinn,CCD,2,True,0.02654719352722168,0.9329872,9.539815902709961
near_singular,pinn,CCD,3,True,0.03598356246948242,1.5233136,21.67535400390625
near_singular,pinn,CCD,300,False,3.652285099029541,23.588911,89.50348663330078
